EVENTS,ShadowCacheUsageMB,DynamicTranslucencyResolution,DynamicNaniteScalingShadow,DynamicNaniteScalingPrimary,ShadowCacheUsageMB,ShadowCacheUsageMB,DrawSceneCommand_StartDelay,GPUSceneInstanceCount,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,TransientResourceCreateCount,TransientMemoryUsedMB,TransientMemoryAliasedMB,RHI/DrawCalls,RHI/PrimitivesDrawn,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,RHIThreadTime,MemoryFreeMB,MaxFrameTime,FrameTime,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,CPUUsage_Process,CPUUsage_Idle,ShadowCacheUsageMB,ShadowCacheUsageMB,ShadowCacheUsageMB
,0,-100,-100,-100,0,0,13.3773,4037408,592.5430,565.7305,51,3,512,128,3606,1422231,14.0666,11.9832,17.6744,23.0808,12.9042,7430.8906,33.3333,23.1217,4186.0547,8680.9609,0,11616.9453,0.2093,0.1247,0,0,0
,0,-100,-100,-100,0,0,13.9546,4037408,592.5430,565.7305,51,3,512,128,3620,1422175,12.3717,11.9775,18.3322,24.3451,12.8716,7429.8281,33.3333,24.2944,4188.5508,8683.5117,0,11618.3789,0.1912,0.1424,0,0,0
,0,-100,-100,-100,0,0,10.7443,4037408,592.5430,592.4180,51,4,512,128,3614,1422975,12.9705,12.7083,17.6792,21.5544,12.9943,7428.6367,33.3333,21.5832,4186.3711,8681.1719,0,11615.0078,0.2180,0.1100,0,0,0
,0,-100,-100,-100,0,0,13.8962,4037408,592.5430,592.4180,51,3,512,128,3613,1422875,14.5010,12.0814,18.2703,24.5125,15.7828,7432.4023,33.3333,24.5508,4185.0898,8679.9844,0,11617.4922,0.2028,0.1063,0,0,0
,0,-100,-100,-100,0,0,18.5864,4037408,592.5430,565.7305,51,2,512,128,3609,1422939,13.4766,13.4981,16.7821,29.3538,15.2224,7428.8086,33.3333,29.3382,4185.3203,8680.2148,0,11614.1289,0.1850,0.1068,0,0,0
,0,-100,-100,-100,0,0,12.5110,4037408,592.5430,592.4180,51,2,512,128,3611,1422891,12.9690,12.4903,17.2185,22.9178,13.5569,7428.6992,33.3333,22.8806,4188.5273,8683.4531,0,11617.2266,0.2027,0.098257,0,0,0
,0,-100,-100,-100,0,0,14.1870,4037408,592.5430,565.7305,51,2,512,128,3609,1422947,12.2962,11.8265,16.6055,24.3286,12.7672,7428.6992,33.3333,24.3925,4188.5508,8683.4531,0,11617.2500,0.1984,0.1347,0,0,0
,0,-100,-100,-100,0,0,11.8638,4037408,592.5430,565.7305,51,3,512,128,3622,1422883,11.9706,11.6444,16.9032,21.5199,13.0086,7428.6992,33.3333,21.5765,4188.5703,8683.4531,0,11617.2695,0.2115,0.1181,0,0,0
,0,-100,-100,-100,0,0,13.1951,4037408,592.5430,592.4180,51,2,512,128,3611,1422917,13.5462,12.3740,17.1888,23.8086,13.9875,7428.6992,33.3333,23.7636,4188.7734,8683.6367,0,11617.4727,0.1983,0.094595,0,0,0
,0,-100,-100,-100,0,0,20.9010,4037408,592.5430,592.4180,51,0,512,128,3609,1422897,13.5241,11.7048,16.6480,31.0873,12.9161,7431.9141,33.3333,31.0991,4186.1406,8680.9570,0,11618.0547,0.1705,0.1507,0,0,0
,0,-100,-100,-100,0,0,9.9234,4037408,592.5430,592.4180,51,0,512,128,3610,1422907,12.5704,12.9040,17.0298,20.4808,13.0585,7430.6523,33.3333,20.4530,4189.1875,8684.0547,0,11619.8398,0.2188,0.1144,0,0,0
,0,-100,-100,-100,0,0,14.0277,4037408,592.5430,565.7305,51,3,512,128,3679,1422809,12.5671,11.3451,17.1722,23.7026,12.2755,7428.6914,33.3333,23.7530,4186.2695,8681.0859,0,11614.9609,0.2090,0.1200,0,0,0
,0,-100,-100,-100,0,0,13.7111,4037408,592.5430,565.7305,51,3,512,128,3612,1422853,13.6205,11.3930,16.5966,23.2523,13.4785,7427.6289,33.3333,23.3335,4188.6289,8683.3086,0,11616.2578,0.1958,0.1354,0,0,0
,0,-100,-100,-100,0,0,10.0484,4037408,592.5430,592.4180,51,2,512,128,3610,1422775,12.5116,11.8725,17.2464,20.2674,12.5959,7427.1914,33.3333,20.1378,4189.5898,8684.3438,0,11616.7812,0.2245,0.1071,0,0,0
,0,-100,-100,-100,0,0,12.2696,4037408,592.5430,565.7305,51,2,512,128,3612,1422773,12.9098,11.6025,16.9727,21.9067,12.5336,7427.2305,33.3333,21.9423,4189.5820,8684.2422,0,11616.8125,0.2069,0.1227,0,0,0
,0,-100,-100,-100,0,0,14.8045,4037408,592.5430,592.4180,51,2,512,128,3611,1422661,13.5918,12.3567,17.6394,25.2893,14.1606,7427.4492,33.3333,25.2697,4189.7539,8684.4141,0,11617.2031,0.1953,0.1301,0,0,0
,0,-100,-100,-100,0,0,12.8999,4037408,592.5430,592.4180,51,0,512,128,3611,1422687,12.5637,11.7032,17.7449,22.5623,13.0293,7431.6523,33.3333,22.6064,4185.7656,8680.3633,0,11617.4180,0.2117,0.1226,0,0,0
,0,-100,-100,-100,0,0,14.0246,4037408,592.5430,565.7305,51,2,512,128,3609,1422471,13.6646,11.1610,17.4066,23.5246,13.9167,7430.5898,33.3333,23.5518,4188.4453,8683.0195,0,11619.0352,0.2005,0.1329,0,0,0
,0,-100,-100,-100,0,0,15.7325,4037408,592.5430,592.4180,51,3,512,128,3621,1422393,13.3079,11.6240,17.8079,25.7346,13.7268,7433.8203,33.3333,25.6875,4186.0547,8680.6484,0,11619.8750,0.1873,0.1482,0,0,0
,0,-100,-100,-100,0,0,16.3232,4037408,592.5430,592.4180,51,2,512,128,3623,1422335,13.1375,12.1612,17.3270,26.1247,11.9796,7431.9219,33.3333,26.2566,4189.9023,8684.5742,0,11621.8242,0.1884,0.1450,0,0,0
,0,-100,-100,-100,0,0,16.3042,4037408,592.5430,592.4180,51,2,512,128,3610,1422355,12.5162,12.2556,17.2824,26.8107,13.6839,7431.5898,33.3333,26.7209,4190.1562,8684.7461,0,11621.7461,0.1779,0.1575,0,0,0
,0,-100,-100,-100,0,0,15.3853,4037408,592.5430,565.7305,51,2,512,128,3609,1422337,12.6386,11.6705,17.6651,25.2210,14.2675,7431.3242,33.3333,25.2036,4190.2969,8684.8711,0,11621.6211,0.1975,0.1360,0,0,0
,0,-100,-100,-100,0,0,13.8539,4037408,592.5430,592.4180,51,0,512,128,3611,1422355,12.0277,11.5194,16.7865,23.4829,13.6850,7431.1250,33.3333,23.5143,4190.6094,8685.1836,0,11621.7344,0.1965,0.1383,0,0,0
,0,-100,-100,-100,0,0,18.3670,4037408,592.5430,565.7305,51,0,512,128,3609,1422307,12.1693,11.5606,16.7938,27.9586,13.6408,7428.1680,33.3333,27.9337,4186.4922,8681.0352,0,11614.6602,0.1829,0.1462,0,0,0
,0,-100,-100,-100,0,0,10.3298,4037408,592.5430,565.7305,51,0,512,128,3610,1422317,12.9113,12.1794,16.9261,20.4012,13.3311,7427.1680,33.3333,20.4109,4189.9102,8684.5664,0,11617.0781,0.2160,0.1171,0,0,0
,0,-100,-100,-100,0,0,11.1305,4037408,592.5430,565.7305,51,0,512,128,3611,1422215,14.0874,12.8913,16.6532,22.0365,13.6055,7432.9688,33.3333,22.0547,4186.6641,8681.1875,0,11619.6328,0.2270,0.1051,0,0,0
,0,-100,-100,-100,0,0,14.2950,4037408,592.5430,565.7305,51,0,512,128,3609,1422309,12.7052,12.0118,17.0702,24.2571,16.2578,7431.3242,33.3333,24.2470,4189.5195,8684.1719,0,11620.8438,0.1951,0.1356,0,0,0
,0,-100,-100,-100,0,0,15.5842,4037408,592.5430,565.7305,51,0,512,128,3610,1422261,11.9314,12.0397,17.0685,25.9309,12.9645,7431.3242,33.3333,25.9365,4189.5195,8684.1719,0,11620.8438,0.1847,0.1509,0,0,0
,0,-100,-100,-100,0,0,13.6024,4037408,592.5430,592.4180,51,3,512,128,3674,1422265,12.8908,12.2643,16.7632,24.0155,12.9444,7426.8086,33.3333,28.2984,4188.7617,8683.3945,0,11615.5703,0.2070,0.1226,0,0,0
,0,-100,-100,-100,0,0,10.3834,4037408,592.5430,565.7305,51,0,512,128,3607,1422259,12.8648,15.5223,16.6204,24.0665,13.2449,7426.8086,33.3333,19.8026,4189.3320,8683.8242,0,11616.1406,0.2025,0.1318,0,0,0
,0,-100,-100,-100,0,0,15.7748,4037408,592.5430,565.7305,51,5,512,128,3605,1422217,13.9392,11.6338,17.5552,25.8255,15.1801,7430.4766,33.3333,25.8355,4186.9102,8681.3789,0,11617.3867,0.1874,0.1438,0,0,0
,0,-100,-100,-100,0,0,15.0306,4037408,592.5430,565.7305,51,2,512,128,3619,1424379,13.2923,12.4397,16.6931,25.5029,12.7178,7429.2148,33.3333,25.5133,4189.3398,8683.9297,0,11618.5547,0.1875,0.1475,0,0,0
,0,-100,-100,-100,0,0,15.3151,4037408,592.5430,576.2930,51,2,512,128,3606,1424259,12.2617,12.0034,17.9401,25.2654,13.4595,7427.9375,33.3333,25.2453,4186.5078,8681.0508,0,11614.4453,0.1964,0.1327,0,0,0
,0,-100,-100,-100,0,0,13.6834,4037408,592.5430,565.7305,51,0,512,128,3606,1424241,12.5328,11.5408,17.4349,23.4967,12.0063,7426.8750,33.3333,23.4797,4189.4805,8684.0859,0,11616.3555,0.1914,0.1431,0,0,0
,0,-100,-100,-100,0,0,15.5451,4037408,592.5430,565.7305,51,17,512,128,3604,1424201,12.6564,11.6032,18.2824,25.6022,13.4513,7426.8750,33.3333,25.6684,4189.6250,8684.1680,0,11616.5000,0.1940,0.1378,0,0,0
,0,-100,-100,-100,0,0,11.6163,4037408,592.5430,592.4180,51,0,512,128,3617,1424263,11.9791,12.5627,17.8256,22.4993,13.4685,7427.0078,33.3333,22.4960,4189.4922,8684.0352,0,11616.5000,0.2080,0.1245,0,0,0
,0,-100,-100,-100,0,0,13.9004,4037408,592.5430,592.4180,51,0,512,128,3609,1424261,11.7875,11.1343,17.6688,23.4733,12.3315,7426.5078,33.3333,23.4698,4190.1836,8684.7266,0,11616.6914,0.2030,0.1295,0,0,0
,0,-100,-100,-100,0,0,13.7557,4037408,592.5430,592.4180,51,0,512,128,3608,1424343,13.0170,11.1175,17.5382,23.1899,13.6106,7431.5117,33.3333,23.2340,4185.7266,8680.1914,0,11617.2383,0.2110,0.1217,0,0,0
,0,-100,-100,-100,0,0,16.1843,4037408,592.5430,592.4180,51,0,512,128,3607,1424299,12.8440,12.0116,17.0568,26.0208,14.1131,7430.4492,33.3333,25.9714,4188.3438,8682.8320,0,11618.7930,0.1839,0.1503,0,0,0
,0,-100,-100,-100,0,0,12.4164,4037408,592.5430,565.7305,51,0,512,128,3609,1424415,12.4418,12.2851,17.1248,22.8628,14.7778,7428.1172,33.3333,22.8941,4185.7305,8680.1953,0,11613.8477,0.2148,0.1113,0,0,0
,0,-100,-100,-100,0,0,15.9815,4037408,592.5430,565.7305,51,0,512,128,3607,1424325,12.3378,12.1321,16.6164,26.1244,13.4639,7427.0547,33.3333,26.1304,4188.4766,8682.9922,0,11615.5312,0.1747,0.1587,0,0,0
,0,-100,-100,-100,0,0,7.6090,4037408,592.5430,565.7305,51,0,512,128,3609,1424851,14.4437,13.4796,17.1917,19.4702,14.1842,7430.5312,33.3333,19.4735,4187.8594,8682.3516,0,11618.3906,0.2401,0.088061,0,0,0
,0,-100,-100,-100,0,0,10.6644,4037408,592.5430,565.7305,51,0,512,128,3612,1426093,12.1261,12.3089,17.1297,21.1727,13.5993,7430.4648,33.3333,21.1656,4188.3867,8682.9570,0,11618.8516,0.2187,0.1151,0,0,0
,0,-100,-100,-100,0,0,12.7602,4037408,592.5430,565.7305,51,0,512,128,3622,1426213,13.4470,12.9681,17.4287,23.8226,15.6431,7431.0664,33.3333,23.8464,4188.3594,8682.9258,0,11619.4258,0.2141,0.1093,0,0,0
,0,-100,-100,-100,0,0,17.1365,4037408,592.5430,565.7305,51,0,512,128,3611,1426151,11.7659,12.1875,17.0795,27.4557,13.7280,7428.1641,33.3333,27.4543,4185.9648,8680.4844,0,11614.1289,0.1772,0.1522,0,0,0
,0,-100,-100,-100,0,0,13.2797,4037408,592.5430,592.4180,51,0,512,128,3679,1426235,13.6360,11.8311,16.8195,23.5761,13.0135,7428.0039,33.3333,23.5466,4188.3867,8682.9570,0,11616.3906,0.1977,0.1069,0,0,0
,0,-100,-100,-100,0,0,23.6190,4037408,592.5430,565.7305,51,0,512,128,3612,1426181,13.2935,12.7225,16.6969,33.9471,14.9993,7432.2188,33.3333,34.0010,4185.5547,8680.0742,0,11617.7734,0.1567,0.1342,0,0,0
,0,-100,-100,-100,0,0,17.5876,4037408,592.5430,565.7305,51,0,512,128,3610,1426277,13.5923,12.3171,16.7828,28.2322,13.9350,7430.3906,33.3333,28.1909,4189.8398,8684.5078,0,11620.2305,0.1793,0.1441,0,0,0
,0,-100,-100,-100,0,0,14.7834,4037408,592.5430,565.7305,51,0,512,128,3609,1425947,12.9911,11.2952,17.1676,24.2479,12.6305,7428.1016,33.3333,24.2978,4186.1797,8680.7656,0,11614.2812,0.1986,0.1197,0,0,0
,0,-100,-100,-100,0,0,11.6945,4037408,592.5430,565.7305,51,0,512,128,3608,1425895,12.1947,12.0240,17.8249,21.9916,13.9501,7427.2266,33.3333,22.0098,4188.5547,8683.2305,0,11615.7812,0.2136,0.089970,0,0,0
,0,-100,-100,-100,0,0,17.0760,4037408,592.5430,565.7305,51,0,512,128,3609,1426873,12.4979,12.2373,17.5140,27.4047,14.1067,7427.2266,33.3333,27.3860,4188.7148,8683.3906,0,11615.9414,0.1759,0.1405,0,0,0
,0,-100,-100,-100,0,0,14.4683,4037408,592.5430,592.4180,51,0,512,128,3607,1426781,12.5171,11.8930,17.3752,24.7448,13.3821,7427.2305,33.3333,24.7395,4189.0156,8683.6172,0,11616.2461,0.1949,0.1394,0,0,0
,0,-100,-100,-100,0,0,12.9776,4037408,592.5430,565.7305,51,0,512,128,3621,1427155,12.3890,11.2955,17.7847,22.3109,12.0970,7427.2305,33.3333,22.3459,4189.2031,8683.8047,0,11616.4336,0.2066,0.1266,0,0,0
,0,-100,-100,-100,0,0,17.9298,4037408,592.5430,565.7305,51,0,512,128,3609,1426857,11.8408,11.5234,18.2952,27.6840,13.4935,7430.7227,33.3333,27.6651,4186.5195,8681.0469,0,11617.2422,0.1754,0.1592,0,0,0
,0,-100,-100,-100,0,0,11.9385,4037408,592.5430,592.4180,51,0,512,128,3608,1427079,13.1519,11.9279,17.3705,21.7638,13.3968,7429.7852,33.3333,21.7447,4189.0781,8683.5469,0,11618.8633,0.2081,0.1258,0,0,0
,0,-100,-100,-100,0,0,16.0307,4037408,592.5430,592.4180,51,0,512,128,3619,1426965,12.7019,11.2424,17.2614,25.4892,13.1294,7428.4883,33.3333,25.5600,4186.4570,8680.9766,0,11614.9453,0.1906,0.1307,0,0,0
,0,-100,-100,-100,0,0,13.1096,4037408,592.5430,592.4180,51,0,512,128,3609,1427141,11.7955,11.5272,16.6025,22.9452,15.5948,7427.5508,33.3333,22.9782,4189.0781,8683.6172,0,11616.6289,0.1986,0.1347,0,0,0
,0,-100,-100,-100,0,0,16.6541,4037408,592.5430,592.4180,51,0,512,128,3607,1426983,12.1908,11.1292,17.1859,26.0307,11.8229,7427.5508,33.3333,25.9611,4189.0781,8683.6172,0,11616.6289,0.1816,0.1525,0,0,0
,0,-100,-100,-100,0,0,12.3689,4037408,592.5430,592.4180,51,0,512,128,3608,1427361,13.7239,12.0020,16.5761,22.9213,14.5530,7427.4258,33.3333,22.9656,4190.0625,8684.6367,0,11617.4883,0.2063,0.1278,0,0,0
,0,-100,-100,-100,0,0,16.8150,4037408,592.5430,592.4180,51,0,512,128,3609,1427215,13.0239,11.5572,17.2877,26.5820,12.7307,7427.4258,33.3333,26.6415,4190.0625,8684.6367,0,11617.4883,0.1781,0.1560,0,0,0
,0,-100,-100,-100,0,0,16.8417,4037408,592.5430,565.7305,51,0,512,128,3607,1427367,13.2042,12.1541,16.5949,26.7668,14.1872,7430.6328,33.3333,26.6925,4187.8945,8682.4219,0,11618.5273,0.1909,0.1441,0,0,0
,0,-100,-100,-100,0,0,14.6559,4037408,592.5430,565.7305,51,0,512,128,3608,1427263,12.8611,11.3012,17.6732,24.1619,15.7010,7429.3711,33.3333,24.2078,4190.7070,8685.2852,0,11620.0781,0.1969,0.1358,0,0,0
,0,-100,-100,-100,0,0,22.0601,4037408,592.5430,592.4180,51,0,512,128,3676,1427443,12.4950,11.8667,17.0789,32.1318,13.4031,7427.4883,33.3333,32.1527,4189.4141,8683.9922,0,11616.9023,0.1656,0.1684,0,0,0
,0,-100,-100,-100,0,0,13.3914,4037408,592.5430,565.7305,51,0,512,128,3609,1427303,13.8121,12.7742,17.0235,24.4212,12.8694,7427.1133,33.3333,24.3650,4190.6367,8685.2148,0,11617.7500,0.1978,0.1320,0,0,0
,0,-100,-100,-100,0,0,9.3181,4037408,592.5430,592.4180,51,0,512,128,3607,1427381,14.5480,11.3859,17.2446,18.8167,14.0392,7431.0781,33.3333,18.8384,4187.4336,8681.9883,0,11618.5117,0.2379,0.088114,0,0,0
,0,-100,-100,-100,0,0,15.0627,4037408,592.5430,592.4180,51,0,512,128,3609,1427367,13.4260,11.9732,17.2964,25.0409,13.5951,7430.0117,33.3333,25.0263,4189.8047,8684.4102,0,11619.8164,0.1963,0.1369,0,0,0
,0,-100,-100,-100,0,0,13.3673,4037408,592.5430,565.7305,51,0,512,128,3608,1427397,12.4632,11.4605,17.4597,23.2348,12.7047,7429.9453,33.3333,23.2559,4190.4766,8685.0820,0,11620.4219,0.2010,0.1323,0,0,0
,0,-100,-100,-100,0,0,14.1823,4037408,592.5430,565.7305,51,0,512,128,3620,1427363,13.4584,12.1908,17.5078,24.4442,14.3914,7433.1992,33.3333,24.4511,4187.6914,8682.2422,0,11620.8906,0.1993,0.1327,0,0,0
,0,-100,-100,-100,0,0,9.6240,4037408,592.5430,592.4180,51,0,512,128,3606,1427341,14.2091,12.1251,17.4165,19.9331,14.0134,7430.1406,33.3333,19.9287,4190.6055,8685.1523,0,11620.7461,0.2286,0.1034,0,0,0
,0,-100,-100,-100,0,0,20.6776,4037408,592.5430,592.4180,51,0,512,128,3619,1427367,13.0270,12.1362,17.7640,30.9101,12.5118,7430.1445,33.3333,30.9120,4190.6055,8685.1523,0,11620.7500,0.1700,0.1649,0,0,0
,0,-100,-100,-100,0,0,14.7972,4037408,592.5430,565.7305,51,0,512,128,3606,1426807,12.8906,12.5871,17.5547,25.2874,13.2627,7424.8516,33.3333,25.3580,4190.0039,8684.7344,0,11614.8555,0.1987,0.1001,0,0,0
,0,-100,-100,-100,0,0,13.2051,4037408,592.5430,565.7305,51,0,512,128,3605,1426795,15.0458,12.3525,17.5511,23.6109,15.7852,7424.8125,33.3333,23.5231,4192.2383,8686.9922,0,11617.0508,0.2016,0.098357,0,0,0
,0,-100,-100,-100,0,0,13.9102,4037408,592.5430,592.4180,51,0,512,128,3604,1426841,12.0545,11.6102,16.5673,23.8363,11.4696,7424.8125,33.3333,23.8739,4192.2383,8686.9922,0,11617.0508,0.1957,0.1388,0,0,0
,0,-100,-100,-100,0,0,11.6799,4037408,592.5430,565.7305,51,0,512,128,3606,1426837,14.1409,12.4132,17.0815,22.5650,12.9464,7424.8125,33.3333,22.6010,4192.2383,8686.9922,0,11617.0508,0.2094,0.1221,0,0,0
,0,-100,-100,-100,0,0,13.9773,4037408,592.5430,592.4180,51,0,512,128,3604,1426907,14.5744,11.4006,16.9989,23.1468,14.0296,7428.3281,33.3333,23.1954,4189.4883,8684.2188,0,11617.8164,0.2139,0.1203,0,0,0
,0,-100,-100,-100,0,0,9.7645,4037408,592.5430,592.4180,51,0,512,128,3605,1426883,13.8518,13.2269,16.7245,21.2658,13.8347,7427.1250,33.3333,21.2015,4192.4023,8687.1836,0,11619.5273,0.2203,0.1086,0,0,0
,0,-100,-100,-100,0,0,10.0716,4037408,592.5430,592.4180,51,0,512,128,3606,1426841,12.5317,11.6130,16.8548,20.0397,15.8503,7426.9336,33.3333,20.0555,4192.8125,8687.7227,0,11619.7461,0.2229,0.1091,0,0,0
,0,-100,-100,-100,0,0,12.3352,4037408,592.5430,565.7305,51,0,512,128,3604,1426875,13.1030,13.0033,16.7562,23.3382,12.9214,7427.2500,33.3333,23.3181,4192.7109,8687.6211,0,11619.9609,0.2086,0.1226,0,0,0
,0,-100,-100,-100,0,0,11.8602,4037408,592.5430,592.4180,51,0,512,128,3605,1427043,14.1868,12.9400,16.6434,22.7398,14.4611,7424.2539,33.3333,22.7532,4188.3828,8683.2422,0,11612.6367,0.2092,0.1148,0,0,0
,0,-100,-100,-100,0,0,13.8588,4037408,592.5430,565.7305,51,0,512,128,3685,1426797,13.2276,12.2684,17.2511,24.3797,12.6946,7423.2539,33.3333,24.3793,4190.8750,8685.7930,0,11614.1289,0.1975,0.1362,0,0,0
,0,-100,-100,-100,0,0,11.8092,4037408,592.5430,565.7305,51,0,512,128,3606,1426919,12.6630,12.5183,16.8193,22.6172,12.9917,7427.3438,33.3333,22.6530,4187.5000,8682.3789,0,11614.8438,0.2111,0.1219,0,0,0
,0,-100,-100,-100,0,0,12.2077,4037408,592.5430,565.7305,51,0,512,128,3605,1426813,15.6639,11.9041,16.8638,22.1122,13.4586,7429.5352,33.3333,22.0718,4187.9609,8682.8867,0,11617.4961,0.2160,0.1169,0,0,0
,0,-100,-100,-100,0,0,12.1775,4037408,592.5430,565.7305,51,0,512,128,3607,1427017,14.6557,12.0041,16.6356,22.3446,14.1890,7428.5312,33.3333,22.4401,4190.4336,8685.2305,0,11618.9648,0.2222,0.1086,0,0,0
,0,-100,-100,-100,0,0,16.3598,4037408,592.5430,592.4180,51,0,512,128,3608,1426913,12.3157,11.8340,17.6062,26.3127,12.3975,7428.5312,33.3333,26.2436,4190.4609,8685.3086,0,11618.9922,0.1863,0.1498,0,0,0
,0,-100,-100,-100,0,0,14.8914,4037408,592.5430,592.4180,51,0,512,128,3608,1426997,13.5982,12.3018,17.7927,25.2440,12.7961,7428.5312,33.3333,25.3747,4190.4766,8685.3086,0,11619.0078,0.1900,0.1418,0,0,0
,0,-100,-100,-100,0,0,17.4991,4037408,592.5430,592.4180,51,0,512,128,3606,1426845,12.6138,11.3866,17.6476,27.1562,13.1255,7428.3984,33.3333,27.0429,4190.6602,8685.4805,0,11619.0586,0.1790,0.1373,0,0,0
,0,-100,-100,-100,0,0,14.2119,4037408,592.5430,565.7305,51,0,512,128,3620,1427019,15.1205,10.9294,17.9305,23.2611,16.5550,7424.8594,33.3333,23.2964,4186.8516,8681.6641,0,11611.7109,0.2086,0.061007,0,0,0
,0,-100,-100,-100,0,0,14.0838,4037408,592.5430,592.4180,51,0,512,128,3611,1426967,14.1371,11.9038,17.4782,24.2311,12.8886,7423.4844,33.3333,24.2125,4190.3906,8685.2578,0,11613.8750,0.1925,0.1169,0,0,0
,0,-100,-100,-100,0,0,13.2968,4037408,592.5430,592.4180,51,0,512,128,3610,1427035,13.4218,12.5219,17.9624,23.6512,12.3585,7428.0039,33.3333,23.6737,4186.6133,8681.2734,0,11614.6172,0.2059,0.1260,0,0,0
,0,-100,-100,-100,0,0,11.1840,4037408,592.5430,565.7305,51,0,512,128,3609,1426973,13.4221,11.8780,17.1987,21.3936,13.5546,7427.0039,33.3333,21.3700,4189.7852,8684.4961,0,11616.7891,0.2122,0.1210,0,0,0
,0,-100,-100,-100,0,0,16.6950,4037408,592.5430,565.7305,51,0,512,128,3611,1427033,13.6903,11.8937,16.7330,26.6955,13.4090,7427.0039,33.3333,26.8216,4189.7852,8684.4961,0,11616.7891,0.1967,0.1085,0,0,0
,0,-100,-100,-100,0,0,11.4378,4037408,592.5430,565.7305,51,0,512,128,3621,1426851,12.8912,13.0475,16.9989,22.3922,14.0126,7427.0039,33.3333,22.2781,4189.7891,8684.4961,0,11616.7930,0.2073,0.1204,0,0,0
,0,-100,-100,-100,0,0,16.4940,4037408,592.5430,592.4180,51,0,512,128,3610,1426981,13.5546,12.1294,16.6921,27.1047,13.1724,7425.9414,33.3333,27.1304,4191.2930,8686.3984,0,11617.2344,0.1943,0.1247,0,0,0
,0,-100,-100,-100,0,0,12.8129,4037408,592.5430,592.4180,51,3,512,128,3612,1426805,13.1378,12.1783,17.2605,22.9008,12.7630,7424.8477,33.3333,22.9463,4187.6445,8682.3047,0,11612.4922,0.2092,0.1172,0,0,0
,0,-100,-100,-100,0,0,11.7646,4037408,592.5430,592.4180,51,2,512,128,3611,1426995,14.7508,11.2076,16.7332,21.2694,14.2093,7426.8086,33.3333,21.2156,4187.4766,8682.1992,0,11614.2852,0.2210,0.1119,0,0,0
,0,-100,-100,-100,0,0,14.2475,4037408,592.5430,565.7305,51,2,512,128,3612,1426863,14.0599,12.4305,17.8955,24.8447,13.9821,7428.6914,33.3333,24.9043,4187.4961,8682.1562,0,11616.1875,0.1967,0.1368,0,0,0
,0,-100,-100,-100,0,0,15.2625,4037408,592.5430,565.7305,51,3,512,128,3680,1426939,14.5011,12.5955,16.7808,25.8923,13.7271,7427.4219,33.3333,25.8990,4190.9141,8685.6250,0,11618.3359,0.1910,0.1406,0,0,0
,0,-100,-100,-100,0,0,14.9306,4037408,592.5430,592.4180,51,2,512,128,3613,1426847,13.1103,12.4356,17.5942,25.6337,13.6334,7423.8086,33.3333,25.6401,4191.0391,8685.7500,0,11614.8477,0.1979,0.1261,0,0,0
,0,-100,-100,-100,0,0,10.2025,4037408,592.5430,565.7305,51,2,512,128,3611,1426907,13.5481,11.5348,17.0617,19.9330,13.7366,7423.3086,33.3333,19.9204,4192.0234,8686.7617,0,11615.3320,0.2366,0.094347,0,0,0
,0,-100,-100,-100,0,0,11.6652,4037408,592.5430,565.7305,51,2,512,128,3613,1426805,12.8399,11.3995,16.8187,21.4662,13.6200,7423.2461,33.3333,21.4203,4192.1328,8686.7617,0,11615.3789,0.2055,0.1278,0,0,0
,0,-100,-100,-100,0,0,12.5487,4037408,592.5430,565.7305,51,2,512,128,3612,1426903,14.7799,11.6995,18.3461,22.5015,14.0012,7428.4766,33.3333,22.5849,4187.3008,8681.8945,0,11615.7773,0.2257,0.1064,0,0,0
,0,-100,-100,-100,0,0,11.2773,4037408,592.5430,592.4180,51,0,512,128,3612,1426817,12.8577,12.2381,17.9370,21.4274,13.9719,7427.5391,33.3333,21.3484,4189.6055,8684.2500,0,11617.1445,0.2129,0.1220,0,0,0
,0,-100,-100,-100,0,0,13.6687,4037408,592.5430,565.7305,51,2,512,128,3610,1426843,12.9038,12.0378,17.8618,23.6569,14.0310,7425.5547,33.3333,23.7172,4186.1172,8680.7109,0,11611.6719,0.2132,0.1145,0,0,0
,0,-100,-100,-100,0,0,13.4607,4037408,592.5430,592.4180,51,3,512,128,3635,1426817,14.2820,11.2401,18.4287,23.1129,13.8824,7424.5547,33.3333,23.1361,4188.9258,8683.5547,0,11613.4805,0.2110,0.1205,0,0,0
,0,-100,-100,-100,0,0,13.4683,4037408,592.5430,592.4180,51,0,512,128,3613,1426857,12.3611,11.1594,17.4446,23.0475,12.3685,7424.1172,33.3333,23.0140,4189.6875,8684.3242,0,11613.8047,0.2000,0.1341,0,0,0
,0,-100,-100,-100,0,0,16.2986,4037408,592.5430,592.4180,51,0,512,128,3612,1426709,12.2265,12.0123,17.5209,26.3639,14.3099,7424.1172,33.3333,26.5130,4189.9375,8684.5742,0,11614.0547,0.1811,0.1524,0,0,0
,0,-100,-100,-100,0,0,15.5467,4037408,592.5430,565.7305,51,2,512,128,3611,1426761,13.7664,11.3647,16.9085,24.8479,13.1443,7424.1172,33.3333,24.7068,4190.0742,8684.6875,0,11614.1914,0.1909,0.1435,0,0,0
